"","X3B.Season","X3B.Name","X3B.Team.x","X3B.G","X3B.AB","X3B.PA","X3B.H","X3B.B1","X3B.B2","X3B.B3","X3B.HR","X3B.R","X3B.RBI","X3B.BB","X3B.IBB","X3B.SO","X3B.HBP","X3B.SF","X3B.SH","X3B.GDP","X3B.SB","X3B.CS","X3B.AVG","X3B.BB_perc","X3B.K_perc","X3B.ISO","X3B.BABIP","X3B.OBP","X3B.SLG","X3B.wOBA","X3B.wRC.","X3B.BsR","X3B.Off","X3B.WAR","X3B.Team.y","X3B.Position","X3B.score","X3B.perPA","X3B.perAB"
"103",2023,"David Fletcher","LAA",33,89,97,22,19,1,0,2,7,12,7,1,9,0,0,1,2,0,0,0.247,0.072,0.093,0.079,0.256,0.302,0.326,0.276,70,0.4,-3.1,0,"LAA","3B",47,0.484536082474227,0.528089887640449
"104",2023,"Zach Remillard","CHW",54,147,160,37,29,7,0,1,16,18,8,1,48,1,0,4,3,4,3,0.252,0.05,0.3,0.068,0.367,0.295,0.32,0.27,67,1.9,-4.3,0.2,"CHW","3B",46,0.2875,0.312925170068027
"105",2023,"Oswald Peraza","NYY",52,173,191,33,23,8,0,2,15,14,13,0,50,5,0,0,1,4,3,0.191,0.068,0.262,0.081,0.256,0.267,0.272,0.246,53,-0.3,-10.9,-0.3,"NYY","3B",43,0.225130890052356,0.248554913294798
"106",2023,"Jonathan Aranda","TBR",34,87,103,20,13,4,1,2,13,13,13,1,31,2,1,0,1,0,0,0.23,0.126,0.301,0.138,0.327,0.34,0.368,0.312,102,0.1,0.3,0.1,"TBR","3B",41,0.398058252427184,0.471264367816092
"107",2023,"Nick Loftin","KCR",19,62,68,20,14,5,1,0,10,10,4,0,12,1,1,0,0,2,0,0.323,0.059,0.176,0.113,0.392,0.368,0.435,0.348,118,0.6,2,0.4,"KCR","3B",41,0.602941176470588,0.661290322580645
"108",2023,"Luis Guillorme","NYM",54,107,120,24,16,6,1,1,12,9,10,1,28,0,1,2,4,0,0,0.224,0.083,0.233,0.103,0.291,0.288,0.327,0.269,70,0.2,-4.3,-0.3,"NYM","3B",39,0.325,0.364485981308411
"109",2023,"Ronny Mauricio","NYM",26,101,108,25,19,4,0,2,11,9,7,0,31,0,0,0,2,7,0,0.248,0.065,0.287,0.099,0.338,0.296,0.347,0.284,80,2.1,-0.6,0.3,"NYM","3B",38,0.351851851851852,0.376237623762376
"110",2023,"Tyler Nevin","DET",41,95,111,19,13,3,1,2,11,10,12,0,25,3,1,0,1,0,1,0.2,0.108,0.225,0.116,0.246,0.306,0.316,0.282,76,-0.2,-3.4,-0.4,"DET","3B",38,0.342342342342342,0.4
"111",2023,"Jonathan Schoop","DET",55,136,151,29,21,8,0,0,15,7,13,0,37,0,2,0,6,0,0,0.213,0.086,0.245,0.059,0.287,0.278,0.272,0.249,53,0.5,-8,-0.2,"DET","3B",35,0.231788079470199,0.257352941176471
"112",2023,"Osleivis Basabe","TBR",31,87,94,19,13,5,0,1,15,12,6,0,25,1,0,0,2,0,1,0.218,0.064,0.266,0.092,0.295,0.277,0.31,0.262,67,0.4,-3.3,-0.2,"TBR","3B",35,0.372340425531915,0.402298850574713
"113",2023,"Carter Kieboom","WSN",27,87,94,18,12,2,0,4,12,11,6,0,27,1,0,0,2,0,0,0.207,0.064,0.287,0.161,0.25,0.266,0.368,0.277,70,-0.4,-3.9,-0.1,"WSN","3B",34,0.361702127659574,0.390804597701149
"114",2023,"David Villar","SFG",46,124,140,18,7,6,0,5,15,12,11,0,45,4,1,0,1,1,1,0.145,0.079,0.321,0.169,0.173,0.236,0.315,0.244,53,0.2,-8,-0.2,"SFG","3B",33,0.235714285714286,0.266129032258065
"115",2023,"Michael Stefanic","LAA",25,62,71,18,15,2,1,0,5,6,8,0,8,1,0,0,0,0,1,0.29,0.113,0.113,0.065,0.333,0.38,0.355,0.332,109,-0.1,0.7,0.2,"LAA","3B",33,0.464788732394366,0.532258064516129
"116",2023,"Curtis Mead","TBR",24,83,92,21,16,3,1,1,12,5,7,0,21,2,0,0,3,0,0,0.253,0.076,0.228,0.096,0.328,0.326,0.349,0.302,95,-1,-1.6,0.2,"TBR","3B",32,0.347826086956522,0.385542168674699
"117",2023,"Josh Harrison","PHI",41,103,114,21,16,3,0,2,8,10,3,0,20,6,2,0,2,0,0,0.204,0.026,0.175,0.087,0.229,0.263,0.291,0.248,51,0,-6.9,-0.6,"PHI","3B",31,0.271929824561404,0.300970873786408
"118",2023,"Kevin Smith","OAK",49,135,146,25,16,4,0,5,15,11,5,0,51,1,0,5,3,1,0,0.185,0.034,0.349,0.141,0.253,0.22,0.326,0.236,49,0.2,-8.6,-0.5,"OAK","3B",25,0.171232876712329,0.185185185185185
"119",2023,"Michael Chavis","WSN",48,91,96,22,17,3,0,2,16,5,5,0,33,0,0,0,3,1,0,0.242,0.052,0.344,0.099,0.357,0.281,0.341,0.273,68,0.7,-3.1,0.1,"WSN","3B",25,0.260416666666667,0.274725274725275
"120",2023,"Mike Brosseau","MIL",29,73,78,15,9,2,0,4,4,8,4,0,20,1,0,0,2,0,0,0.205,0.051,0.256,0.192,0.224,0.256,0.397,0.281,74,-0.6,-3.2,-0.5,"MIL","3B",25,0.320512820512821,0.342465753424658
"121",2023,"Abraham Toro","MIL",9,18,21,8,6,0,0,2,4,9,2,0,5,1,0,0,0,0,0,0.444,0.095,0.238,0.333,0.545,0.524,0.778,0.544,250,-0.6,3.3,0.2,"MIL","3B",24,1.14285714285714,1.33333333333333
"122",2023,"Hunter Dozier","KCR",29,82,91,15,10,2,1,2,8,9,8,0,29,0,1,0,0,2,0,0.183,0.088,0.319,0.122,0.25,0.253,0.305,0.247,48,0.9,-4.8,-0.3,"KCR","3B",23,0.252747252747253,0.280487804878049
"123",2023,"Jonah Bride","OAK",40,88,106,15,12,3,0,0,9,7,11,0,22,4,2,1,3,0,1,0.17,0.104,0.208,0.034,0.221,0.286,0.205,0.237,50,-2,-8.4,-0.3,"OAK","3B",23,0.216981132075472,0.261363636363636
"124",2023,"Vidal Bruján","TBR",37,76,84,13,11,2,0,0,14,6,5,0,21,2,0,1,1,3,2,0.171,0.06,0.25,0.026,0.236,0.241,0.197,0.206,29,0.7,-6.5,-0.6,"TBR","3B",22,0.261904761904762,0.289473684210526
"125",2023,"Brayan Rocchio","CLE",23,81,86,20,14,6,0,0,9,8,4,0,27,0,1,0,4,0,0,0.247,0.047,0.314,0.074,0.364,0.279,0.321,0.263,65,-2.2,-5.8,-0.6,"CLE","3B",20,0.232558139534884,0.246913580246914
"126",2023,"Eguy Rosario","SDP",11,36,37,9,5,1,1,2,6,6,1,0,12,0,0,0,1,0,0,0.25,0.027,0.324,0.25,0.318,0.27,0.5,0.322,106,-0.2,0.1,0.2,"SDP","3B",19,0.513513513513513,0.527777777777778
"127",2023,"Michael Busch","LAD",27,72,81,12,7,3,0,2,9,7,8,0,27,0,1,0,0,1,0,0.167,0.099,0.333,0.125,0.227,0.247,0.292,0.241,49,0.6,-4.6,-0.5,"LAD","3B",19,0.234567901234568,0.263888888888889
"128",2023,"Drew Ellis","PHI",12,23,29,5,3,0,0,2,4,4,6,0,7,0,0,0,0,0,1,0.217,0.207,0.241,0.261,0.214,0.379,0.478,0.373,135,-0.5,0.8,0.2,"PHI","3B",18,0.620689655172414,0.782608695652174
"129",2023,"Jason Vosler","CIN",20,62,65,10,4,2,1,3,6,10,3,0,25,0,0,0,0,0,0,0.161,0.046,0.385,0.21,0.206,0.2,0.371,0.241,42,0.8,-3.8,-0.2,"CIN","3B",17,0.261538461538462,0.274193548387097
"130",2023,"José Fermín","STL",21,51,61,12,11,1,0,0,2,4,6,0,8,2,0,2,1,0,1,0.235,0.098,0.131,0.02,0.279,0.339,0.255,0.281,76,-1.1,-2.9,0,"STL","3B",17,0.278688524590164,0.333333333333333
"131",2023,"Junior Caminero","TBR",7,34,36,8,6,1,0,1,4,7,2,0,8,0,0,0,2,0,0,0.235,0.056,0.222,0.118,0.28,0.278,0.353,0.276,77,-0.2,-1.2,0.1,"TBR","3B",17,0.472222222222222,0.5
"132",2023,"Tyler Fitzgerald","SFG",10,32,34,7,3,2,0,2,3,5,2,0,10,0,0,0,0,2,0,0.219,0.059,0.294,0.25,0.25,0.265,0.469,0.31,97,0.5,0.3,0.2,"SFG","3B",17,0.5,0.53125
"133",2023,"Andre Lipcius","DET",13,35,38,10,8,1,0,1,3,4,3,0,8,0,0,0,1,0,0,0.286,0.079,0.211,0.114,0.346,0.342,0.4,0.326,107,0.3,0.6,-0.2,"DET","3B",16,0.421052631578947,0.457142857142857
"134",2023,"Danny Mendick","NYM",35,65,69,12,8,3,0,1,4,4,4,0,15,0,0,0,1,1,0,0.185,0.058,0.217,0.092,0.224,0.232,0.277,0.226,41,-0.9,-5.9,-0.8,"NYM","3B",16,0.231884057971014,0.246153846153846
"135",2023,"Jonathan Araúz","NYM",27,59,66,8,5,0,0,3,3,9,5,0,18,0,0,2,1,0,0,0.136,0.076,0.273,0.153,0.132,0.203,0.288,0.217,35,0.2,-5.1,-0.3,"NYM","3B",16,0.242424242424242,0.271186440677966
"136",2023,"Grae Kessinger","HOU",26,40,45,8,5,2,0,1,3,1,5,0,12,0,0,0,0,0,1,0.2,0.111,0.267,0.125,0.259,0.289,0.325,0.275,73,-0.6,-2.1,0.2,"HOU","3B",10,0.222222222222222,0.25
"137",2023,"Joey Ortiz","BAL",15,33,34,7,6,1,0,0,4,4,0,0,9,0,1,0,2,0,0,0.212,0,0.265,0.03,0.28,0.206,0.242,0.192,17,0.3,-3.1,0,"BAL","3B",7,0.205882352941176,0.212121212121212
"138",2023,"Yonny Hernández","LAD",14,22,27,3,2,1,0,0,5,4,2,0,8,1,1,1,0,0,0,0.136,0.074,0.296,0.045,0.2,0.231,0.182,0.197,20,0.4,-2.3,-0.1,"LAD","3B",7,0.259259259259259,0.318181818181818
"139",2023,"Buddy Kennedy","ARI",10,24,29,4,3,1,0,0,1,1,4,0,6,1,0,0,0,0,0,0.167,0.138,0.207,0.042,0.222,0.31,0.208,0.255,56,-0.1,-1.6,0,"ARI","3B",5,0.172413793103448,0.208333333333333
"140",2023,"Vinny Capra","PIT",9,18,21,3,2,1,0,0,3,1,2,0,5,0,0,1,0,0,0,0.167,0.095,0.238,0.056,0.231,0.25,0.222,0.22,31,0.2,-1.6,0,"PIT","3B",5,0.238095238095238,0.277777777777778
"141",2023,"José Tena","CLE",18,31,34,7,5,2,0,0,2,3,3,0,13,0,0,0,0,0,0,0.226,0.088,0.382,0.065,0.389,0.294,0.29,0.264,66,-0.6,-1.9,-0.2,"CLE","3B",4,0.117647058823529,0.129032258064516
"142",2023,"Johan Camargo","SFG",8,18,20,4,4,0,0,0,0,2,1,0,4,1,0,0,2,0,0,0.222,0.05,0.2,0,0.286,0.3,0.222,0.248,55,-0.5,-1.7,-0.2,"SFG","3B",3,0.15,0.166666666666667
"143",2023,"Juniel Querecuto","STL",9,20,21,2,1,1,0,0,2,0,1,0,6,0,0,0,0,0,0,0.1,0.048,0.286,0.05,0.143,0.143,0.15,0.134,-22,0.5,-2.7,-0.1,"STL","3B",0,0,0
"144",2023,"Bobby Dalbec","BOS",21,49,53,10,7,2,0,1,6,1,4,0,28,0,0,0,0,1,0,0.204,0.075,0.528,0.102,0.45,0.264,0.306,0.254,51,0.4,-2.7,-0.2,"BOS","3B",-1,-0.0188679245283019,-0.0204081632653061
"145",2023,"Luke Williams","2 Tms",11,19,19,1,1,0,0,0,1,0,0,0,7,0,0,0,0,4,0,0.053,0,0.368,0,0.083,0.053,0.053,0.046,-75,0.1,-4.2,-0.5,"ATL","3B",-1,-0.0526315789473684,-0.0526315789473684
"146",2023,"Ryan Kreidler","DET",11,18,18,2,2,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0.111,0,0.389,0,0.182,0.111,0.111,0.098,-51,0.5,-2.8,-0.1,"DET","3B",-3,-0.166666666666667,-0.166666666666667
"147",2023,"Irving Lopez","STL",5,11,12,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0.417,0,0,0,0,0,-100,0,-3.2,-0.3,"STL","3B",-4,-0.333333333333333,-0.363636363636364
"148",2023,"Taylor Motter","STL",29,76,82,13,10,3,0,0,3,2,5,0,31,1,0,0,0,0,0,0.171,0.061,0.378,0.039,0.289,0.232,0.211,0.204,25,0.4,-7.3,-0.3,"STL","3B",-5,-0.0609756097560976,-0.0657894736842105
